# Constructed from biom file
#OTU ID	H2-A-B	H2-A-M	H2-A-T	H2-B-B	H2-B-M	H2-B-T	H2-C-B	H2-C-M	H2-C-T	H3-A-B	H3-A-M	H3-A-T	H3-B-B	H3-B-M	H3-B-T	H3-C-B	H3-C-M	H3-C-T	H4-A-B	H4-A-M	H4-A-T	H4-B-B	H4-B-M	H4-B-T	H4-C-B	H4-C-M	H4-C-T	H5-A-M	H5-B-B	H5-B-M	H5-B-T	H5-C-B	H5-C-T	H6-A-B	H6-A-M	H6-A-T	H6-B-B	H6-B-M	H6-C-B	H6-C-M	H6-C-T	H7-B-B	H7-B-M	H7-B-T	H7-C-M	H7-C-T
D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98227843083e-05	0.0	1.46610368285e-05	0.0	4.41588836634e-05	0.0	0.0	0.0	1.23770035274e-05	1.62710099416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48394372885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18796225453e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ardenticatenia;D_3__Ardenticatenales;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16001382409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56103652825e-05	0.0	0.0	1.52674086627e-05	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__C0119;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16001382409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48192056906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Thermomicrobia;D_3__JG30-KF-CM45;D_4__uncultured bacterium	0.0	0.0	2.84002158416e-05	1.36780194228e-05	0.0	4.12201154163e-05	0.000237459186702	1.62559334157e-05	0.0	1.94783692709e-05	0.0	0.0	2.9322073657e-05	3.07205505123e-05	8.83177673268e-05	0.0	7.0540102048e-05	4.66962409526e-05	3.71310105823e-05	1.62710099416e-05	1.45507457257e-05	4.21736288299e-05	1.25828897865e-05	2.1542438604e-05	4.02933354823e-05	4.20123936561e-05	2.68168409761e-05	2.96788745771e-05	1.246976083e-05	3.24002073613e-05	2.96252407051e-05	9.11023382933e-05	0.0	1.66052273256e-05	1.28969021641e-05	1.51542704734e-05	4.53885257807e-05	0.0	0.0	1.71794739645e-05	1.64679533628e-05	1.52674086627e-05	0.0	5.81947973851e-05	0.0	9.84130889408e-05
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured Chlorophyta;D_4__uncultured Chlorophyta	2.69472776513e-05	0.0	0.000113600863367	2.73560388456e-05	2.68853340503e-05	2.06100577082e-05	0.0	1.62559334157e-05	0.0	5.84351078128e-05	3.96455686166e-05	0.0	5.86441473141e-05	0.0	2.20794418317e-05	3.69358055699e-05	2.35133673493e-05	0.0	0.0	8.13550497079e-05	2.91014914514e-05	2.10868144149e-05	2.51657795729e-05	4.30848772081e-05	0.0	0.0	5.36336819523e-05	1.48394372885e-05	1.246976083e-05	1.08000691204e-05	1.48126203525e-05	0.0	0.0	1.66052273256e-05	2.57938043282e-05	0.0	4.53885257807e-05	1.48192056906e-05	1.56103652825e-05	5.15384218935e-05	4.94038600883e-05	6.10696346509e-05	1.59398112726e-05	0.0	1.3752509833e-05	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured bacterium;D_4__uncultured bacterium	0.000821891968364	0.000810403317	0.000255601942575	0.000547120776912	0.000618362683156	0.000391591096455	0.0013357079252	0.00131673060667	0.000886731693658	0.0012076588948	0.000911848078181	0.000710580544305	0.00145144264602	0.00170499055343	0.00108189264975	0.000627908694689	0.000611347551083	0.000513658650479	0.000742620211647	0.000732195447371	0.000436522371772	0.000484996731544	0.000893385174839	0.000603188280913	0.000926746716093	0.00243671883206	0.000697237865379	0.00100908173562	0.00042397186822	0.000367202350095	0.000355502888461	0.000607348921956	0.000341824985607	0.000498156819767	0.000554566793056	0.000591016548463	0.000771604938272	0.000933609958506	0.000499531689042	0.000309230531361	0.000444634740794	0.000183208903953	0.000318796225453	0.000465558379081	0.00031630772616	0.000516668716939
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured eukaryote;D_4__uncultured eukaryote	0.0	1.88465887674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53602752561e-05	0.0	0.0	0.0	2.33481204763e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured organism;D_4__uncultured organism	0.0	0.0	0.0	1.36780194228e-05	1.34426670251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35133673493e-05	0.0	0.0	0.0	1.45507457257e-05	2.10868144149e-05	0.0	0.0	0.0	0.0	2.68168409761e-05	0.0	1.246976083e-05	0.0	0.0	0.0	0.0	0.0	1.28969021641e-05	0.0	2.26942628903e-05	0.0	0.0	0.0	0.0	3.05348173255e-05	0.0	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;Other;Other	0.109554157291	0.118300037693	0.0402715060634	0.070496512105	0.0869337276516	0.0680544105523	0.134075393292	0.126666233175	0.0616978578429	0.0694403864508	0.0747517196265	0.0754636538052	0.0931562280084	0.105356127982	0.0910997769976	0.0403893033907	0.0474029485763	0.0624095260332	0.0970604616622	0.137734099156	0.0532848308476	0.0596545979799	0.107634039233	0.0690004308488	0.0734144572488	0.167566432097	0.0644408688656	0.116934765834	0.0436940419483	0.0579423708312	0.0552066360539	0.0666565441846	0.0444732297064	0.0510610740261	0.118161417627	0.114490513427	0.0789306463326	0.104149377593	0.0586481423665	0.0813619886959	0.0638791910941	0.0341837279958	0.0716016322367	0.0917537972105	0.0783205434992	0.119571903063
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionI;D_4__FamilyI	2.69472776513e-05	0.0	2.84002158416e-05	1.36780194228e-05	1.34426670251e-05	2.06100577082e-05	2.96823983378e-05	3.25118668314e-05	1.555669638e-05	0.0	5.94683529249e-05	0.0	1.46610368285e-05	0.0	2.20794418317e-05	1.8467902785e-05	0.0	0.0	2.47540070549e-05	1.62710099416e-05	2.91014914514e-05	0.0	5.03315591459e-05	4.30848772081e-05	0.0	0.0	0.0	4.45183118656e-05	1.246976083e-05	4.32002764818e-05	1.48126203525e-05	0.0	3.59815774324e-05	1.66052273256e-05	2.57938043282e-05	1.51542704734e-05	2.26942628903e-05	1.48192056906e-05	1.56103652825e-05	0.0	1.64679533628e-05	1.52674086627e-05	3.18796225453e-05	0.0	5.50100393322e-05	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionII;D_4__FamilyII	8.08418329538e-05	7.53863550697e-05	2.84002158416e-05	5.47120776912e-05	5.37706681006e-05	0.0	8.90471950134e-05	3.25118668314e-05	0.0	9.73918463546e-05	5.94683529249e-05	7.10580544305e-05	1.46610368285e-05	4.60808257684e-05	8.83177673268e-05	5.54037083549e-05	9.40534693974e-05	4.66962409526e-05	3.71310105823e-05	8.13550497079e-05	7.27537286286e-05	2.10868144149e-05	2.51657795729e-05	4.30848772081e-05	8.05866709646e-05	2.10061968281e-05	0.000134084204881	4.45183118656e-05	4.98790433199e-05	7.56004838431e-05	7.40631017627e-05	9.11023382933e-05	7.19631548647e-05	6.64209093022e-05	2.57938043282e-05	7.57713523671e-05	0.000113471314452	0.000148192056906	7.80518264127e-05	6.8717895858e-05	1.64679533628e-05	0.000106871860639	0.000127518490181	7.75930631802e-05	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionIII;D_4__FamilyI	0.00433851170186	0.00203543158688	0.0045724347505	0.00433593215702	0.0024600080656	0.00521434460016	0.00851884832294	0.00382014435269	0.00759166783342	0.00580455404274	0.00146688603881	0.0031028683768	0.00388517475956	0.0075265348755	0.00757324854828	0.00238235945926	0.000917021326624	0.0013775391081	0.00793365926109	0.0100717551538	0.00352128046562	0.00164477152437	0.00583846086092	0.0048039638087	0.003424933516	0.00930574519483	0.0104585679807	0.0177182881225	0.0017457665162	0.00761404872991	0.00802844023108	0.00154873975099	0.0061168681635	0.0022749161436	0.0038432768449	0.00669818754925	0.0042211328976	0.00354179016005	0.00538557602248	0.00233640845917	0.00635662999802	0.0032366906365	0.00143458301454	0.00133848033986	0.00335561239926	0.00260794685693
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionIV;D_4__FamilyI	0.0	0.0	0.0	0.0	1.34426670251e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.36860181435e-05	1.46610368285e-05	1.53602752561e-05	0.0	1.8467902785e-05	0.0	0.0	0.0	3.25420198832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__uncultured;D_4__uncultured bacterium	0.0883197025021	0.0527139087825	0.0859958535685	0.0805908904391	0.0546444414572	0.102205276175	0.16357969724	0.0848234605631	0.177813039623	0.11246810417	0.033758201677	0.0505222767001	0.0791402768004	0.147366480807	0.145216488927	0.0425869838221	0.0152601754097	0.0284380107401	0.0290488272789	0.0493337021429	0.0457911967988	0.0167429306455	0.0100914776087	0.0281128823783	0.0843339511645	0.136246192627	0.207750067042	0.00274529589838	0.00170835723371	0.00112320718853	0.0273737224115	0.0125113877923	0.100424582614	0.0421440669523	0.0395934896438	0.08322725344	0.0805192447349	0.0758446947244	0.102591320637	0.0465907333917	0.120775969962	0.047893860975	0.0275439938791	0.0299509223875	0.0828038617048	0.0632058063722
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__uncultured;Other	2.69472776513e-05	1.88465887674e-05	0.0	0.0	1.34426670251e-05	0.0	0.0	1.62559334157e-05	0.0	0.0	0.0	0.0	1.46610368285e-05	0.0	2.20794418317e-05	0.0	0.0	0.0	1.23770035274e-05	0.0	0.0	0.0	1.25828897865e-05	2.1542438604e-05	0.0	0.0	0.0	0.0	0.0	1.08000691204e-05	1.48126203525e-05	0.0	0.0	0.0	1.28969021641e-05	1.51542704734e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9398265795e-05	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48126203525e-05	3.03674460978e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Deinococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25420198832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66052273256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Trueperaceae	2.69472776513e-05	5.65397663023e-05	0.0	4.10340582684e-05	2.68853340503e-05	0.0	0.000118729593351	0.0	1.555669638e-05	5.84351078128e-05	1.98227843083e-05	4.7372036287e-05	4.39831104856e-05	0.0	2.20794418317e-05	1.8467902785e-05	7.0540102048e-05	4.66962409526e-05	4.95080141098e-05	3.25420198832e-05	1.45507457257e-05	4.21736288299e-05	0.0	0.0	8.05866709646e-05	4.20123936561e-05	0.0	2.96788745771e-05	1.246976083e-05	1.08000691204e-05	4.44378610576e-05	0.0	0.0	0.0	3.86907064923e-05	6.06170818937e-05	0.0	5.92768227623e-05	0.0	1.71794739645e-05	0.0	4.58022259882e-05	3.18796225453e-05	5.81947973851e-05	2.75050196661e-05	4.92065444704e-05
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae	0.0	0.0	0.0	1.36780194228e-05	0.0	0.0	0.0	0.0	1.555669638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62710099416e-05	0.0	0.0	0.0	0.0	4.02933354823e-05	0.0	0.0	1.48394372885e-05	0.0	1.08000691204e-05	0.0	0.0	3.59815774324e-05	0.0	1.28969021641e-05	0.0	4.53885257807e-05	0.0	0.0	0.0	0.0	0.0	1.59398112726e-05	0.0	4.12575294991e-05	2.46032722352e-05
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Family XI	0.0	0.0	0.0	1.36780194228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79907887162e-05	0.0	0.0	1.51542704734e-05	0.0	2.96384113811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae	0.0	0.0	0.0	2.73560388456e-05	5.37706681006e-05	0.0	2.96823983378e-05	3.25118668314e-05	1.555669638e-05	0.0	0.0	0.0	0.0	1.53602752561e-05	4.41588836634e-05	0.0	0.0	0.0	1.23770035274e-05	0.0	0.0	4.21736288299e-05	0.0	0.0	8.05866709646e-05	0.0	0.0	0.0	1.246976083e-05	0.000259201658891	0.0	0.000212572122684	8.99539435809e-05	0.0	2.57938043282e-05	0.0	0.0	7.40960284529e-05	6.24414611302e-05	3.4358947929e-05	1.64679533628e-05	0.0	3.18796225453e-05	3.87965315901e-05	1.3752509833e-05	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10868144149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96252407051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79907887162e-05	1.66052273256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae	0.0	0.0	0.0	1.36780194228e-05	0.0	6.18301731245e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25420198832e-05	0.0	0.0	0.0	0.0	8.05866709646e-05	0.0	0.0	0.0	1.246976083e-05	0.000183601175048	0.000103688342468	6.07348921956e-05	1.79907887162e-05	3.32104546511e-05	0.0	0.0	0.0	0.0	1.56103652825e-05	1.71794739645e-05	0.0	0.000106871860639	4.78194338179e-05	0.0	6.87625491652e-05	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI	0.0	0.0	0.0	1.36780194228e-05	1.34426670251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02933354823e-05	0.0	0.0	0.0	0.0	1.08000691204e-05	1.48126203525e-05	6.07348921956e-05	1.79907887162e-05	0.0	1.28969021641e-05	0.0	0.0	1.48192056906e-05	1.56103652825e-05	3.4358947929e-05	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08000691204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3752509833e-05	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__AT425-EubC11 terrestrial group;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246976083e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64679533628e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae	0.00114525930018	0.00130041462495	0.00244241856238	0.000971139379018	0.00111574136309	0.00129843363561	0.00261205105373	0.00370635281878	0.00303355579409	0.000409045754689	0.000317164548933	0.000592150453587	0.000381186957542	0.00211971798535	0.000949415998764	0.000203146930635	0.00145782877566	0.000350221807145	0.00100253728572	0.00209896028246	0.000261913423063	0.000316302216224	0.000905968064626	0.000366221456269	0.000443226690305	0.00163848335259	0.00109949048002	0.000252270433905	9.97580866399e-05	0.000626404008986	0.000503629091986	0.000394776799271	0.00223085780081	0.00209225864302	0.0010059583688	0.000742559253198	0.00472040668119	0.0048755186722	0.000655635341867	0.00207871634971	0.00146564784929	0.00325195804516	0.00170555980617	0.000581947973851	0.00239293671095	0.000959527617173
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94783692709e-05	0.0	0.0	1.46610368285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10061968281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56103652825e-05	0.0	0.0	0.0	0.0	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	1.34736388256e-05	1.88465887674e-05	0.0	0.0	1.34426670251e-05	4.12201154163e-05	0.0	0.0	1.555669638e-05	0.0	1.98227843083e-05	0.0	0.0	4.60808257684e-05	2.20794418317e-05	0.0	0.0	0.0	4.95080141098e-05	1.62710099416e-05	1.45507457257e-05	0.0	1.25828897865e-05	0.0	4.02933354823e-05	0.0	0.0	0.0	0.0	1.08000691204e-05	2.96252407051e-05	0.0	1.79907887162e-05	0.0	0.0	1.51542704734e-05	2.26942628903e-05	5.92768227623e-05	3.12207305651e-05	0.0	0.0	1.52674086627e-05	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__1174-901-12	0.0	1.88465887674e-05	0.0	0.0	1.34426670251e-05	2.06100577082e-05	0.0	0.0	0.0	0.0	1.98227843083e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62710099416e-05	0.0	2.10868144149e-05	0.0	0.0	0.0	0.0	2.68168409761e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28969021641e-05	0.0	4.53885257807e-05	1.48192056906e-05	1.56103652825e-05	0.0	0.0	0.0	0.0	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__D05-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20794418317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56103652825e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__JG34-KF-361	1.34736388256e-05	0.0	0.0	1.36780194228e-05	1.34426670251e-05	0.0	2.96823983378e-05	1.62559334157e-05	0.0	1.94783692709e-05	0.0	0.0	0.0	1.53602752561e-05	0.0	0.0	0.0	0.0	1.23770035274e-05	1.62710099416e-05	0.0	2.10868144149e-05	2.51657795729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56103652825e-05	1.71794739645e-05	0.0	0.0	0.0	0.0	1.3752509833e-05	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methylobacteriaceae	1.34736388256e-05	0.0	0.0	0.0	1.34426670251e-05	0.0	0.0	3.25118668314e-05	0.0	0.0	1.98227843083e-05	0.0	0.0	0.0	0.0	0.0	2.35133673493e-05	0.0	0.0	0.0	0.0	0.0	1.25828897865e-05	0.0	0.0	2.10061968281e-05	0.0	1.48394372885e-05	1.246976083e-05	0.0	0.0	0.0	0.0	0.0	1.28969021641e-05	0.0	0.0	0.0	3.12207305651e-05	1.71794739645e-05	1.64679533628e-05	0.0	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	1.34736388256e-05	0.0	0.0	0.0	1.34426670251e-05	2.06100577082e-05	2.96823983378e-05	0.0	0.0	1.94783692709e-05	1.98227843083e-05	0.0	2.9322073657e-05	0.0	0.0	1.8467902785e-05	0.0	0.0	2.47540070549e-05	1.62710099416e-05	0.0	2.10868144149e-05	1.25828897865e-05	0.0	0.0	0.0	5.36336819523e-05	0.0	0.0	0.0	0.0	0.0	1.79907887162e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.71794739645e-05	1.64679533628e-05	0.0	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Acetobacteraceae	1.34736388256e-05	0.0	8.52006475249e-05	1.36780194228e-05	2.68853340503e-05	0.0	2.96823983378e-05	0.0	1.555669638e-05	1.94783692709e-05	1.98227843083e-05	0.0	2.9322073657e-05	1.53602752561e-05	2.20794418317e-05	0.0	0.0	2.33481204763e-05	2.47540070549e-05	4.88130298248e-05	0.0	0.0	1.25828897865e-05	0.0	0.0	4.20123936561e-05	2.68168409761e-05	0.0	1.246976083e-05	2.16001382409e-05	1.48126203525e-05	6.07348921956e-05	0.0	4.98156819767e-05	1.28969021641e-05	0.0	4.53885257807e-05	0.0	3.12207305651e-05	1.71794739645e-05	0.0	1.52674086627e-05	0.0	1.9398265795e-05	0.0	4.92065444704e-05
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36860181435e-05	0.0	0.0	0.0	0.0	0.0	2.33481204763e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10061968281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__AKYG937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23770035274e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48394372885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Ellin6055	0.0	0.0	0.0	0.0	1.34426670251e-05	2.06100577082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25828897865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64679533628e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__JG34-KF-161	0.0	1.88465887674e-05	0.0	1.36780194228e-05	2.68853340503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20794418317e-05	1.8467902785e-05	0.0	0.0	1.23770035274e-05	0.0	0.0	0.0	5.03315591459e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.16001382409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05348173255e-05	0.0	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	1.34736388256e-05	5.65397663023e-05	0.0	0.0	1.34426670251e-05	6.18301731245e-05	5.93647966756e-05	1.62559334157e-05	4.66700891399e-05	3.89567385418e-05	0.0	4.7372036287e-05	2.9322073657e-05	0.0	0.0	1.8467902785e-05	2.35133673493e-05	2.33481204763e-05	6.18850176372e-05	1.62710099416e-05	0.0	0.0	1.25828897865e-05	4.30848772081e-05	4.02933354823e-05	2.10061968281e-05	0.0	0.0	4.98790433199e-05	3.24002073613e-05	1.48126203525e-05	3.03674460978e-05	1.79907887162e-05	0.0	1.28969021641e-05	3.03085409468e-05	2.26942628903e-05	2.96384113811e-05	3.12207305651e-05	1.71794739645e-05	3.29359067255e-05	1.52674086627e-05	1.59398112726e-05	3.87965315901e-05	1.3752509833e-05	0.0
